rate_CO_SL
1.0910008292502107
1.096820308208895
1.1025611079178492
1.1082229340359473
1.1138055174316397
1.1193086140600772
1.1247320051648388
1.130075496971502
1.1353389208641822
1.1405221332743265
1.1456250154340188
1.1506474735799688
1.1555894387749013
1.1604508666517952
1.165231737641999
1.169932056571641
1.1745518527581666
1.179091179830705
1.1835501155588493
1.1879287618043408
1.1922272443281572
1.1964457126779031
1.2005843400630114
1.2046433231174911
1.2086228818044626
1.2125232592575124
1.2163447215295564
1.2200875574824803
1.2237520785422973
1.2273386185667314
1.0230239307091709
1.0258761755314951
1.0286645484701713
1.0313893997271713
1.0340510971882433
1.0366500262833305
1.0391865897473849
1.0416612074632663
1.044074316201076
1.0464263694181022
1.048717837076668
1.0509492053701772
1.0531209765180398
1.0552336685384742
1.0572878149926062
1.059283964777116
1.0612226818482775
1.063104544959641
1.06493014747034
1.0667000970218008
1.0684150152935064
1.0700755377858968
1.0716823134559113
1.0732360045505434
1.0747372862580262
1.076186846443412
1.0775853853940056
1.0789336154996836
1.0802322609700905
1.0814820575705997
1.0355849484762014
1.0366890827643631
1.037748667787488
1.0387644485493872
1.039737179678486
1.0406676250712992
1.0415565576455357
1.0424047590208172
1.0432130191913929
1.0439821362714998
1.0447129161609678
1.0454061722218966
1.0460627250171428
1.0466834019455755
1.0472690369732962
1.047820470302953
1.0483385480431608
1.0488241219219108
1.0492780489574194
1.0497011911226886
1.050094415057018
1.050458591724325
1.0507945960994376
1.051103306853016
1.05138560601375
1.0516423786675082
1.051874512620842
1.0520828980796664
1.0522684273349994
1.0524319944296825
1.0384772204120525
1.0384048481591064
1.0383388596211698
1.0382800141558195
1.038229062490006
1.0381867464615968
1.038153798799031
1.0381309428324028
1.0381188922719515
1.038118350987961
1.038130012729673
1.0381545609383909
1.0381926684904723
1.038244997475638
1.0383121990041777
1.0383949129527008
1.03849376776795
1.0386093802803995
1.0387423554592805
1.0388932862510991
1.03906275335505
1.0392513250610511
1.0394595570332437
1.0396879921606932
1.0399371603404943
1.0402075783585492
1.040499749667379
1.0408141642477862
1.0411512984739906
1.0415116149046613
1.1567233712450256
1.1580881546407442
1.15948550016574
1.1609153418107905
1.1623775962911838
1.163872163109001
1.1653989246427854
1.1669577461183245
1.1685484757122593
1.1701709446386763
1.1718249671462455
1.1735103406236254
1.1752268457682775
1.176974246445416
1.178752290079109
1.1805607074361533
1.1823992129827547
1.1842675048650584
1.1861652650146668
1.1880921593061315
1.1900478376856198
1.1920319342580146
1.194044067441893
1.1960838401282219
1.1981508397815377
1.200244638609086
1.2023647937359938
1.2045108473134902
1.206682326737386
1.2088787447543483
0.994123832833752
0.9958247625047966
0.9975074063387004
0.9991711023280864
1.0008151906759204
1.0024390139709012
1.0040419174592476
1.0056232492480233
1.0071823605232255
1.008718605773464
1.0102313430095666
1.0117199339663283
1.013183744383814
1.0146221440893468
1.016034507372854
1.017420213053245
1.0187786448090663
1.0201091913022655
1.021411246421693
1.022684209487979
1.0239274854484608
1.0251404850842694
1.0263226252105806
1.027473328870483
1.028592025533943
1.0296781512940016
1.0307311490502429
1.0317504687058443
1.0327355673523817
1.0336859094474853
1.0105504671678651
1.0114092807114736
1.0122326213709418
1.0130199966320577
1.0137709220141429
1.0144849213053797
1.0151615266473006
1.0158002787745155
1.0164007271085085
1.0169624299404556
1.0174849545815507
1.0179678775053873
1.0184107844928738
1.0188132707839126
1.0191749412009985
1.0194954103018996
1.0197743025030626
1.0200112522065108
1.0202059039353848
1.0203579124551398
1.0204669428811357
1.0205326708153253
1.0205547824408563
1.0205329746447878
1.0204669551141488
1.0203564424473226
1.0202011662459018
1.0200008672137006
1.0197552972503157
1.019464219533074
1.3700211648083511
1.369506619968362
1.3689300357161371
1.3682911554466282
1.3675897382322015
1.3668255589243146
1.365998408230665
1.365108092772256
1.3641544352188502
1.363137274279847
1.3620564648046591
1.3609118778735865
1.3597034007643478
1.3584309370996384
1.357094406797711
1.3556937461612095
1.3542289079131034
1.3526998611938346
1.3511065915813376
1.3494491011459049
1.3477274084138755
1.3459415483964432
1.344091572584953
1.3421775489412917
1.340199561889451
1.338157712311386
1.336052117464338
1.3338829110782835
1.3316502431582389
1.329354280124194
1.1388771104579465
1.1367984684500934
1.1346660162128994
1.1324799521582067
1.1302404884781443
1.1279478510896397
1.1256022795601512
1.1232040270532186
1.120753360241031
1.1182505592357206
1.11569591751266
1.1130897418264634
1.1104323520596802
1.107724081283484
1.104965275441513
1.1021562934817335
1.0992975070309767
1.0963893004258642
1.0934320706072158
1.0904262268377625
1.0873721908414151
1.0842703963827296
1.0811212893581208
1.077925327599481
1.0746829806714846
1.0713947298074549
1.0680610677362836
1.0646824985139147
1.0612595374267435
1.0577927107456393
1.2115255785193182
1.207442733395115
1.2033113688700408
1.1991321385084035
1.1949057077792673
1.1906327534234156
1.1863139637421491
1.1819500379185977
1.1775416861277348
1.1730896292298938
1.1685945984614818
1.1640573353078414
1.1594785912863397
1.1548591275933633
1.1501997150333936
1.1455011336615566
1.140764172552006
1.1359896296565042
1.1311783114706082
1.1263310326728675
1.1214486162572623
1.1165318927318768
1.1115817004388249
1.1065988847981132
1.1015842983282726
1.0965388003666614
1.0914632567103049
1.0863585393586797
1.0812255263559525
1.0760651013818403
1.2055672893611518
1.1996991039299572
1.1938030787024507
1.187880231127836
1.1819315834445028
1.1759581624642734
1.1699609992100686
1.1639411286113632
1.1578995891989248
1.1518374227860269
1.1457556740088088
1.1396553903540794
1.1335376213434505
1.1274034187371864
1.1212538357177206
1.115089926915054
1.1089127479434526
1.1027233550769928
1.096522804937906
1.0903121541880756
1.0840924591651853
1.0778647755992672
1.0716301582520888
1.065389660607225
1.0591443345608258
1.052895230097492
1.0466433948333238
1.0403898740390582
1.0341357098276376
1.0278819413674458
1.3233629060639414
1.3152671617621714
1.30717593863933
1.2990905618316129
1.2910123502630086
1.2829426162639388
1.2748826651026095
1.2668337947230148
1.2587972951375408
1.2507744482162164
1.242766527233021
1.2347747964921605
1.226800510772439
1.2188449153832206
1.2109092451528003
1.2029947247536152
1.1951025677462002
1.187233976376052
1.1793901416054986
1.171572241972764
1.163781444134401
1.1560189017186586
1.148285755428349
1.1405831326775644
1.1329121470334012
1.1252738980558852
